TimeSeries ID,request_count.cloud_run_revision.ALIGN_RATE.REDUCE_SUM.metric.type="run.googleapis.com/request_count" resource.type="cloud_run_revision" AND resource.labels."location"="us-central1" AND resource.labels."project_id"="llm-workload-characterization2" AND resource.labels."service_name"="ollama-gemma".60s.project_id:llm-workload-characterization2.response_code_class:2xx,request_count.cloud_run_revision.ALIGN_RATE.REDUCE_SUM.metric.type="run.googleapis.com/request_count" resource.type="cloud_run_revision" AND resource.labels."location"="us-central1" AND resource.labels."project_id"="llm-workload-characterization2" AND resource.labels."service_name"="ollama-gemma".60s.project_id:llm-workload-characterization2.response_code_class:5xx
response_code_class,2xx,5xx
project_id,llm-workload-characterization2,llm-workload-characterization2
Sun May 25 2025 22:48:00 GMT+0300 (GMT+03:00),5.9,0.08333333333333333
Sun May 25 2025 22:49:00 GMT+0300 (GMT+03:00),10.233333333333333,0.11666666666666667
Sun May 25 2025 22:50:00 GMT+0300 (GMT+03:00),6.95,0.13333333333333333
Sun May 25 2025 22:51:00 GMT+0300 (GMT+03:00),0.95,0
Sun May 25 2025 22:52:00 GMT+0300 (GMT+03:00),0.7,0
Sun May 25 2025 22:53:00 GMT+0300 (GMT+03:00),4.083333333333333,0.03333333333333333
Sun May 25 2025 22:54:00 GMT+0300 (GMT+03:00),10.3,0.18333333333333332
Sun May 25 2025 22:55:00 GMT+0300 (GMT+03:00),8.166666666666666,0.1
Sun May 25 2025 22:56:00 GMT+0300 (GMT+03:00),1.2833333333333334,0
Sun May 25 2025 22:57:00 GMT+0300 (GMT+03:00),0.35,0
Sun May 25 2025 22:58:00 GMT+0300 (GMT+03:00),0,0
Sun May 25 2025 22:59:00 GMT+0300 (GMT+03:00),0,0
Sun May 25 2025 23:00:00 GMT+0300 (GMT+03:00),0,0
Sun May 25 2025 23:01:00 GMT+0300 (GMT+03:00),0,0
Sun May 25 2025 23:02:00 GMT+0300 (GMT+03:00),0.21666666666666667,0
Sun May 25 2025 23:03:00 GMT+0300 (GMT+03:00),0.5333333333333333,0
Sun May 25 2025 23:04:00 GMT+0300 (GMT+03:00),0.5166666666666667,0
Sun May 25 2025 23:05:00 GMT+0300 (GMT+03:00),0.5166666666666667,0
Sun May 25 2025 23:06:00 GMT+0300 (GMT+03:00),0.48333333333333334,0
Sun May 25 2025 23:07:00 GMT+0300 (GMT+03:00),12.733333333333333,6.45
Sun May 25 2025 23:08:00 GMT+0300 (GMT+03:00),3.2666666666666666,0.9833333333333333
Sun May 25 2025 23:09:00 GMT+0300 (GMT+03:00),0.6166666666666667,0
Sun May 25 2025 23:10:00 GMT+0300 (GMT+03:00),0.5166666666666667,0
Sun May 25 2025 23:11:00 GMT+0300 (GMT+03:00),0.5666666666666667,0
Sun May 25 2025 23:12:00 GMT+0300 (GMT+03:00),11.966666666666667,4.183333333333334
Sun May 25 2025 23:13:00 GMT+0300 (GMT+03:00),5.883333333333334,1.25
Sun May 25 2025 23:14:00 GMT+0300 (GMT+03:00),0.65,0
Sun May 25 2025 23:15:00 GMT+0300 (GMT+03:00),0.5833333333333334,0
Sun May 25 2025 23:16:00 GMT+0300 (GMT+03:00),0.5333333333333333,0
Sun May 25 2025 23:17:00 GMT+0300 (GMT+03:00),9.433333333333334,3.9166666666666665
Sun May 25 2025 23:18:00 GMT+0300 (GMT+03:00),8.333333333333334,1.45
Sun May 25 2025 23:19:00 GMT+0300 (GMT+03:00),0.7666666666666667,0
Sun May 25 2025 23:20:00 GMT+0300 (GMT+03:00),0.65,0
Sun May 25 2025 23:21:00 GMT+0300 (GMT+03:00),0.6,0
Sun May 25 2025 23:22:00 GMT+0300 (GMT+03:00),4.416666666666667,1.75
Sun May 25 2025 23:23:00 GMT+0300 (GMT+03:00),13.866666666666667,2.816666666666667
Sun May 25 2025 23:24:00 GMT+0300 (GMT+03:00),0.85,0
Sun May 25 2025 23:25:00 GMT+0300 (GMT+03:00),0.65,0
Sun May 25 2025 23:26:00 GMT+0300 (GMT+03:00),0.6666666666666666,0
Sun May 25 2025 23:27:00 GMT+0300 (GMT+03:00),0.85,0.08333333333333333
Sun May 25 2025 23:28:00 GMT+0300 (GMT+03:00),17.4,4.1
Sun May 25 2025 23:29:00 GMT+0300 (GMT+03:00),1.1166666666666667,0
Sun May 25 2025 23:30:00 GMT+0300 (GMT+03:00),0.75,0
Sun May 25 2025 23:31:00 GMT+0300 (GMT+03:00),0.6666666666666666,0
Sun May 25 2025 23:32:00 GMT+0300 (GMT+03:00),0.6833333333333333,0
Sun May 25 2025 23:33:00 GMT+0300 (GMT+03:00),17.183333333333334,3.85
Sun May 25 2025 23:34:00 GMT+0300 (GMT+03:00),1.8,0
Sun May 25 2025 23:35:00 GMT+0300 (GMT+03:00),0.7333333333333333,0
Sun May 25 2025 23:36:00 GMT+0300 (GMT+03:00),0.7,0
Sun May 25 2025 23:37:00 GMT+0300 (GMT+03:00),0.26666666666666666,0
Sun May 25 2025 23:38:00 GMT+0300 (GMT+03:00),0,0
Sun May 25 2025 23:39:00 GMT+0300 (GMT+03:00),0,0
Sun May 25 2025 23:40:00 GMT+0300 (GMT+03:00),0,0
Sun May 25 2025 23:41:00 GMT+0300 (GMT+03:00),0,0
Sun May 25 2025 23:42:00 GMT+0300 (GMT+03:00),0.18333333333333332,0
Sun May 25 2025 23:43:00 GMT+0300 (GMT+03:00),0.55,0
Sun May 25 2025 23:44:00 GMT+0300 (GMT+03:00),0.55,0
Sun May 25 2025 23:45:00 GMT+0300 (GMT+03:00),0.5,0
Sun May 25 2025 23:46:00 GMT+0300 (GMT+03:00),0.5,0
Sun May 25 2025 23:47:00 GMT+0300 (GMT+03:00),2.466666666666667,0.4666666666666667
Sun May 25 2025 23:48:00 GMT+0300 (GMT+03:00),8.133333333333333,1.9833333333333334
Sun May 25 2025 23:49:00 GMT+0300 (GMT+03:00),8.883333333333333,1.7
Sun May 25 2025 23:50:00 GMT+0300 (GMT+03:00),7.3,1.3666666666666667
Sun May 25 2025 23:51:00 GMT+0300 (GMT+03:00),1.05,0.03333333333333333
Sun May 25 2025 23:52:00 GMT+0300 (GMT+03:00),1.6666666666666667,0.016666666666666666
Sun May 25 2025 23:53:00 GMT+0300 (GMT+03:00),9.35,0.26666666666666666
Sun May 25 2025 23:54:00 GMT+0300 (GMT+03:00),10.283333333333333,0.2
Sun May 25 2025 23:55:00 GMT+0300 (GMT+03:00),9.766666666666667,0.1
Sun May 25 2025 23:56:00 GMT+0300 (GMT+03:00),1.6333333333333333,0
Sun May 25 2025 23:57:00 GMT+0300 (GMT+03:00),0.7333333333333333,0
Sun May 25 2025 23:58:00 GMT+0300 (GMT+03:00),8.683333333333334,0.16666666666666666
Sun May 25 2025 23:59:00 GMT+0300 (GMT+03:00),10.233333333333333,0.13333333333333333
Mon May 26 2025 00:00:00 GMT+0300 (GMT+03:00),10.433333333333334,0.18333333333333332
Mon May 26 2025 00:01:00 GMT+0300 (GMT+03:00),2.683333333333333,0.016666666666666666
Mon May 26 2025 00:02:00 GMT+0300 (GMT+03:00),0.5666666666666667,0
Mon May 26 2025 00:03:00 GMT+0300 (GMT+03:00),7.216666666666667,0.15
Mon May 26 2025 00:04:00 GMT+0300 (GMT+03:00),10.1,0.18333333333333332
Mon May 26 2025 00:05:00 GMT+0300 (GMT+03:00),10.433333333333334,0.23333333333333334
Mon May 26 2025 00:06:00 GMT+0300 (GMT+03:00),4.316666666666666,0.016666666666666666
Mon May 26 2025 00:07:00 GMT+0300 (GMT+03:00),0.7833333333333333,0
Mon May 26 2025 00:08:00 GMT+0300 (GMT+03:00),5.233333333333333,0.03333333333333333
Mon May 26 2025 00:09:00 GMT+0300 (GMT+03:00),10.583333333333334,0.08333333333333333
Mon May 26 2025 00:10:00 GMT+0300 (GMT+03:00),10.3,0.2
Mon May 26 2025 00:11:00 GMT+0300 (GMT+03:00),6,0.03333333333333333
Mon May 26 2025 00:12:00 GMT+0300 (GMT+03:00),0.8166666666666667,0
Mon May 26 2025 00:13:00 GMT+0300 (GMT+03:00),3.6166666666666667,0.03333333333333333
Mon May 26 2025 00:14:00 GMT+0300 (GMT+03:00),10.483333333333333,0.16666666666666666
Mon May 26 2025 00:15:00 GMT+0300 (GMT+03:00),10.283333333333333,0.11666666666666667
Mon May 26 2025 00:16:00 GMT+0300 (GMT+03:00),7.433333333333334,0.06666666666666667
Mon May 26 2025 00:17:00 GMT+0300 (GMT+03:00),0.6,0
Mon May 26 2025 00:18:00 GMT+0300 (GMT+03:00),0,0
Mon May 26 2025 00:19:00 GMT+0300 (GMT+03:00),0,0
Mon May 26 2025 00:20:00 GMT+0300 (GMT+03:00),0,0
Mon May 26 2025 00:21:00 GMT+0300 (GMT+03:00),0,0
Mon May 26 2025 00:22:00 GMT+0300 (GMT+03:00),0.16666666666666666,0
Mon May 26 2025 00:23:00 GMT+0300 (GMT+03:00),0.5333333333333333,0
Mon May 26 2025 00:24:00 GMT+0300 (GMT+03:00),0.55,0
Mon May 26 2025 00:25:00 GMT+0300 (GMT+03:00),0.5333333333333333,0
Mon May 26 2025 00:26:00 GMT+0300 (GMT+03:00),0.48333333333333334,0
Mon May 26 2025 00:27:00 GMT+0300 (GMT+03:00),15.916666666666666,6.216666666666667
Mon May 26 2025 00:28:00 GMT+0300 (GMT+03:00),7.733333333333333,1.8666666666666667
Mon May 26 2025 00:29:00 GMT+0300 (GMT+03:00),0.5666666666666667,0
Mon May 26 2025 00:30:00 GMT+0300 (GMT+03:00),0.55,0
Mon May 26 2025 00:31:00 GMT+0300 (GMT+03:00),0.6333333333333333,0
Mon May 26 2025 00:32:00 GMT+0300 (GMT+03:00),11.316666666666666,6.5
Mon May 26 2025 00:33:00 GMT+0300 (GMT+03:00),11.05,2.6166666666666667
Mon May 26 2025 00:34:00 GMT+0300 (GMT+03:00),0.65,0
Mon May 26 2025 00:35:00 GMT+0300 (GMT+03:00),0.5666666666666667,0
Mon May 26 2025 00:36:00 GMT+0300 (GMT+03:00),0.6,0
Mon May 26 2025 00:37:00 GMT+0300 (GMT+03:00),6.95,3.3833333333333333
Mon May 26 2025 00:38:00 GMT+0300 (GMT+03:00),17.216666666666665,3.783333333333333
Mon May 26 2025 00:39:00 GMT+0300 (GMT+03:00),0.8166666666666667,0
Mon May 26 2025 00:40:00 GMT+0300 (GMT+03:00),0.6333333333333333,0
Mon May 26 2025 00:41:00 GMT+0300 (GMT+03:00),0.65,0
Mon May 26 2025 00:42:00 GMT+0300 (GMT+03:00),1.95,0.6666666666666666
Mon May 26 2025 00:43:00 GMT+0300 (GMT+03:00),22.033333333333335,5.95
Mon May 26 2025 00:44:00 GMT+0300 (GMT+03:00),1.4,0
Mon May 26 2025 00:45:00 GMT+0300 (GMT+03:00),0.65,0
Mon May 26 2025 00:46:00 GMT+0300 (GMT+03:00),0.6666666666666666,0
Mon May 26 2025 00:47:00 GMT+0300 (GMT+03:00),0.6,0
Mon May 26 2025 00:48:00 GMT+0300 (GMT+03:00),22.333333333333332,6.65
Mon May 26 2025 00:49:00 GMT+0300 (GMT+03:00),2.25,0.05
Mon May 26 2025 00:50:00 GMT+0300 (GMT+03:00),0.7666666666666667,0
Mon May 26 2025 00:51:00 GMT+0300 (GMT+03:00),0.7,0
Mon May 26 2025 00:52:00 GMT+0300 (GMT+03:00),0.65,0
Mon May 26 2025 00:53:00 GMT+0300 (GMT+03:00),20.716666666666665,5.766666666666667
Mon May 26 2025 00:54:00 GMT+0300 (GMT+03:00),4.266666666666667,0.36666666666666664
Mon May 26 2025 00:55:00 GMT+0300 (GMT+03:00),0.8333333333333334,0
Mon May 26 2025 00:56:00 GMT+0300 (GMT+03:00),0.6666666666666666,0
Mon May 26 2025 00:57:00 GMT+0300 (GMT+03:00),0.35,0
Mon May 26 2025 00:58:00 GMT+0300 (GMT+03:00),0,0
Mon May 26 2025 00:59:00 GMT+0300 (GMT+03:00),0,0
